"","...1","respID","qID","altID","obsID","value","penalty","accessibility","incentive_cash","incentive_grocery_store","incentive_internet","incentive_sport_tickets","outsideGood","incentive_label","penalty_label","accessibility_label","no_vaccine_label"
"15091",7546,755,6,1,7546,50,0,1,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15092",17546,755,6,2,7546,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15093",7547,755,7,1,7547,50,0,3,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15094",17547,755,7,2,7547,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15095",7548,755,8,1,7548,1000,0,10,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15096",17548,755,8,2,7548,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15097",7549,755,9,1,7549,0,200,3,1,0,0,0,0,"No incentives for compliance","Vaccine mandated, $200 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15098",17549,755,9,2,7549,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15099",7550,755,10,1,7550,300,500,3,0,0,0,1,0,"$300 gift card for a tickets to a local professional sports event","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15100",17550,755,10,2,7550,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15101",7551,756,1,1,7551,1000,0,0,1,0,0,0,0,"$1000 in cash","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15102",17551,756,1,2,7551,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15103",7552,756,2,1,7552,200,0,10,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15104",17552,756,2,2,7552,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15105",7553,756,3,1,7553,50,0,0,1,0,0,0,0,"$50 in cash","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15106",17553,756,3,2,7553,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15107",7554,756,4,1,7554,50,50,3,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15108",17554,756,4,2,7554,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15109",7555,756,5,1,7555,0,0,1,1,0,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15110",17555,756,5,2,7555,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15111",7556,756,6,1,7556,0,0,0,0,1,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15112",17556,756,6,2,7556,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15113",7557,756,7,1,7557,0,0,0,0,0,0,1,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15114",17557,756,7,2,7557,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15115",7558,756,8,1,7558,200,0,3,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15116",17558,756,8,2,7558,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15117",7559,756,9,1,7559,50,0,1,1,0,0,0,0,"$50 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15118",17559,756,9,2,7559,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15119",7560,756,10,1,7560,300,0,1,0,0,1,0,0,"$300 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15120",17560,756,10,2,7560,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15121",7561,757,1,1,7561,0,0,0,0,0,1,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15122",17561,757,1,2,7561,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15123",7562,757,2,1,7562,300,0,3,1,0,0,0,0,"$300 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15124",17562,757,2,2,7562,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15125",7563,757,3,1,7563,300,0,10,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15126",17563,757,3,2,7563,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15127",7564,757,4,1,7564,100,1000,0,0,0,0,1,0,"$100 gift card for a tickets to a local professional sports event","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"15128",17564,757,4,2,7564,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15129",7565,757,5,1,7565,500,200,10,0,0,0,1,0,"$500 gift card for a tickets to a local professional sports event","Vaccine mandated, $200 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15130",17565,757,5,2,7565,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15131",7566,757,6,1,7566,1000,500,0,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Door-door vaccinations",NA
"15132",17566,757,6,2,7566,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15133",7567,757,7,1,7567,300,300,3,1,0,0,0,0,"$300 in cash","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15134",17567,757,7,2,7567,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15135",7568,757,8,1,7568,100,50,10,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15136",17568,757,8,2,7568,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15137",7569,757,9,1,7569,50,0,1,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15138",17569,757,9,2,7569,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15139",7570,757,10,1,7570,50,0,0,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15140",17570,757,10,2,7570,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15141",7571,758,1,1,7571,200,0,3,1,0,0,0,0,"$200 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15142",17571,758,1,2,7571,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15143",7572,758,2,1,7572,100,500,1,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15144",17572,758,2,2,7572,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15145",7573,758,3,1,7573,200,0,3,0,0,1,0,0,"$200 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15146",17573,758,3,2,7573,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15147",7574,758,4,1,7574,200,200,0,0,0,1,0,0,"$200 gift card for your internet provider","Vaccine mandated, $200 fine for non-compliance","Door-door vaccinations",NA
"15148",17574,758,4,2,7574,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15149",7575,758,5,1,7575,50,0,1,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15150",17575,758,5,2,7575,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15151",7576,758,6,1,7576,500,0,0,0,0,0,1,0,"$500 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15152",17576,758,6,2,7576,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15153",7577,758,7,1,7577,300,500,3,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15154",17577,758,7,2,7577,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15155",7578,758,8,1,7578,100,200,1,1,0,0,0,0,"$100 in cash","Vaccine mandated, $200 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15156",17578,758,8,2,7578,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15157",7579,758,9,1,7579,50,0,10,1,0,0,0,0,"$50 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15158",17579,758,9,2,7579,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15159",7580,758,10,1,7580,300,0,0,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15160",17580,758,10,2,7580,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15161",7581,759,1,1,7581,500,0,10,1,0,0,0,0,"$500 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15162",17581,759,1,2,7581,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15163",7582,759,2,1,7582,50,0,3,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15164",17582,759,2,2,7582,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15165",7583,759,3,1,7583,0,300,0,0,1,0,0,0,"No incentives for compliance","Vaccine mandated, $300 fine for non-compliance","Door-door vaccinations",NA
"15166",17583,759,3,2,7583,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15167",7584,759,4,1,7584,300,0,3,1,0,0,0,0,"$300 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15168",17584,759,4,2,7584,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15169",7585,759,5,1,7585,200,0,1,0,1,0,0,0,"$200 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15170",17585,759,5,2,7585,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15171",7586,759,6,1,7586,50,300,10,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15172",17586,759,6,2,7586,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15173",7587,759,7,1,7587,200,0,3,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15174",17587,759,7,2,7587,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15175",7588,759,8,1,7588,1000,1000,3,0,0,1,0,0,"$1000 gift card for your internet provider","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15176",17588,759,8,2,7588,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15177",7589,759,9,1,7589,100,1000,1,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15178",17589,759,9,2,7589,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15179",7590,759,10,1,7590,0,0,1,0,1,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15180",17590,759,10,2,7590,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15181",7591,760,1,1,7591,0,0,0,1,0,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15182",17591,760,1,2,7591,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15183",7592,760,2,1,7592,50,0,0,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"15184",17592,760,2,2,7592,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15185",7593,760,3,1,7593,100,300,3,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15186",17593,760,3,2,7593,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15187",7594,760,4,1,7594,200,500,3,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15188",17594,760,4,2,7594,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15189",7595,760,5,1,7595,1000,50,1,0,0,1,0,0,"$1000 gift card for your internet provider","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"15190",17595,760,5,2,7595,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15191",7596,760,6,1,7596,200,0,10,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15192",17596,760,6,2,7596,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15193",7597,760,7,1,7597,50,0,10,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"15194",17597,760,7,2,7597,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15195",7598,760,8,1,7598,300,300,3,0,0,1,0,0,"$300 gift card for your internet provider","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"15196",17598,760,8,2,7598,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"15197",7599,760,9,1,7599,0,0,3,0,0,0,1,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
